,fpc,0.x,0.y,1.x,1.y,2.x,2.y,3.x,3.y,4.x,4.y,5.x,5.y,6.x,6.y,7.x,7.y,8.x,8.y,9.x,9.y,10.x,10.y,11.x,11.y,12.x,12.y,13.x,13.y,14.x,14.y
199,990,376,213,360,234,328,229,296,277,256,314,392,240,424,202,384,176,352,346,336,346,280,373,368,378,376,346,432,373,360,368
200,995,376,213,360,234,328,229,296,272,264,304,392,240,424,202,392,176,352,341,336,346,280,373,368,378,376,341,432,373,360,368
201,1000,376,213,360,234,328,224,296,272,264,304,392,240,424,202,392,176,352,346,336,346,280,373,368,378,376,346,440,373,360,368
202,1005,376,213,360,234,328,224,296,272,272,304,392,240,424,208,392,176,352,346,336,346,280,373,368,378,376,346,432,373,360,368
203,1010,376,208,360,234,328,229,296,272,272,304,392,240,432,208,392,181,352,341,336,341,280,373,368,378,376,341,440,373,360,368
204,1015,376,208,360,234,320,229,296,277,272,304,392,240,432,208,392,181,352,341,336,341,280,373,368,378,376,346,432,373,360,368
205,1020,376,208,360,234,320,229,288,277,272,304,392,245,432,208,392,181,352,341,336,341,280,373,368,378,376,346,440,373,368,368
206,1025,376,213,352,240,320,234,288,282,272,314,392,245,432,213,392,181,352,341,336,341,280,368,368,378,376,341,440,373,368,368
207,1030,376,213,352,240,320,240,288,282,272,314,392,245,432,213,392,181,352,346,336,346,280,368,360,378,376,346,440,373,368,368
208,1035,376,213,352,240,320,240,296,288,272,320,392,245,432,213,400,181,352,341,336,341,280,368,368,378,376,341,440,373,360,368
209,1040,376,213,352,240,320,240,296,293,280,325,392,245,432,213,392,181,360,341,336,341,280,368,368,378,376,341,440,373,368,368
210,1045,376,213,352,240,320,240,304,293,280,325,392,245,432,208,392,181,352,341,336,341,280,368,368,378,376,341,440,373,360,368
211,1050,376,213,352,240,320,245,304,288,288,314,392,240,424,202,392,176,352,341,336,341,280,373,368,378,376,341,440,373,360,368
212,1055,368,213,352,245,320,245,304,288,288,320,392,240,424,202,384,176,352,341,336,341,280,373,368,378,376,341,440,373,360,368
213,1060,368,213,352,245,320,245,304,298,288,330,392,240,424,202,384,176,360,346,336,346,280,373,368,378,376,341,440,373,360,368
214,1065,368,213,352,245,320,245,304,304,280,346,392,240,424,202,384,176,360,346,336,346,280,368,368,378,376,346,440,373,360,368
215,1070,368,213,352,245,320,245,304,304,272,352,384,240,424,202,384,176,352,346,336,346,280,373,368,378,376,341,432,373,360,368
216,1075,368,213,352,240,320,245,304,298,272,346,384,240,424,202,384,176,360,341,336,346,280,373,368,378,376,341,432,373,360,368
217,1080,368,213,360,240,328,240,296,298,272,341,392,240,424,208,384,176,360,346,336,346,280,373,368,378,376,341,440,373,360,368
218,1085,368,213,360,234,328,234,296,282,256,330,392,240,424,208,384,176,352,341,336,341,280,373,368,378,376,341,440,373,360,368
219,1090,368,213,360,234,328,229,296,277,256,320,392,240,424,208,384,176,352,341,336,341,280,373,368,378,376,341,440,373,360,368
220,1095,368,213,360,234,328,229,288,277,256,314,392,240,424,202,384,176,352,341,336,341,280,373,368,378,376,341,432,373,368,368
221,1100,368,208,360,234,328,229,288,272,256,309,392,240,424,202,384,176,352,341,336,341,280,373,368,378,376,341,432,373,368,368
222,1105,368,208,360,234,328,229,288,272,256,304,392,240,424,202,392,176,352,341,336,341,280,373,368,378,376,341,432,373,360,368
223,1110,376,208,360,234,328,229,288,272,264,304,392,240,432,202,392,176,352,341,336,341,280,373,368,378,376,341,432,373,360,368
224,1115,376,208,360,234,328,229,288,272,264,304,392,240,432,208,392,176,352,341,336,341,280,373,368,378,376,341,432,373,360,368
225,1120,376,208,360,240,320,234,288,277,264,309,392,240,432,208,392,181,360,341,336,341,280,368,368,378,376,341,440,373,368,368
226,1125,376,208,360,240,320,234,288,277,264,309,392,245,432,208,392,181,352,341,336,341,280,373,368,378,376,341,440,373,360,368
227,1130,376,213,360,240,320,234,288,282,264,314,392,240,432,208,400,181,352,341,336,341,280,368,368,378,376,341,440,373,368,368
228,1135,376,213,352,240,320,234,288,282,264,320,392,245,432,213,400,181,352,341,336,341,280,368,368,378,376,341,432,373,368,368
229,1140,376,213,360,240,320,240,288,282,264,314,392,245,432,213,400,181,352,341,336,341,280,373,368,378,376,341,432,373,368,368
230,1145,376,213,352,240,320,240,288,288,264,320,392,245,432,213,400,181,352,341,336,341,280,373,368,378,376,341,432,373,368,368
231,1150,376,213,352,240,320,240,296,288,272,320,392,245,432,213,400,181,352,341,336,341,280,373,368,378,376,341,432,373,368,368
232,1155,376,213,352,245,320,240,296,288,272,320,392,245,432,213,400,181,352,341,336,341,280,373,368,378,376,341,432,373,360,368
233,1160,376,213,352,245,320,240,296,293,280,320,392,245,432,213,400,181,352,341,336,341,280,373,368,378,376,341,432,373,360,368
234,1165,376,213,352,245,320,240,296,293,280,325,392,245,432,213,400,181,352,341,336,341,280,373,368,378,376,341,432,373,368,368
235,1170,376,213,352,245,320,240,304,293,280,325,392,245,432,213,400,181,352,341,336,341,280,373,368,378,376,341,432,373,360,368
236,1175,376,213,352,245,320,240,304,293,280,325,392,245,432,213,400,181,352,341,336,341,280,373,368,378,376,341,432,373,360,368
237,1180,376,213,352,245,320,245,304,293,280,325,392,245,432,213,400,181,352,341,336,341,280,368,368,378,376,341,432,373,360,368
238,1185,376,213,352,245,320,245,304,293,288,325,392,245,432,213,400,181,352,341,336,341,280,368,368,378,376,341,432,373,360,368
239,1190,376,213,352,245,320,245,304,298,288,330,392,245,432,213,400,181,352,341,336,341,280,373,368,378,376,341,432,373,360,368
240,1195,376,213,352,245,320,245,304,298,288,330,392,245,432,213,392,181,352,341,336,341,280,373,368,378,376,341,432,373,360,368
241,1200,376,213,352,245,320,245,304,298,288,325,392,245,432,213,392,181,352,341,336,341,280,368,368,378,376,341,432,373,360,368
242,1205,376,213,352,245,320,245,304,298,288,325,384,245,432,208,392,181,352,341,336,341,280,368,376,384,376,341,432,373,360,368
243,1210,336,213,352,245,320,245,272,218,304,186,384,245,408,298,432,346,352,346,336,346,280,373,368,384,376,346,440,368,360,368
244,1215,336,213,352,245,320,245,272,218,304,186,384,245,408,298,432,346,352,346,328,346,280,373,368,384,376,346,440,373,360,368
245,1220,336,213,352,245,320,245,272,218,304,186,384,245,408,298,432,346,352,346,328,346,280,373,368,384,376,346,440,368,360,368
246,1225,336,213,352,245,320,245,272,218,304,186,384,245,408,298,432,346,352,346,336,346,280,373,368,384,376,346,440,368,360,368
247,1230,336,213,352,245,320,245,272,218,304,186,384,245,408,298,432,346,352,346,336,346,280,373,368,384,376,346,432,373,360,368
248,1235,336,213,352,245,320,245,272,218,304,186,384,245,408,298,424,346,352,346,328,346,280,373,368,384,376,346,432,373,360,368
249,1240,328,213,352,245,320,245,272,218,304,186,384,245,408,298,424,346,352,346,328,346,280,373,368,384,376,346,432,373,360,368
250,1245,328,218,352,245,320,245,272,224,304,186,384,245,408,298,424,346,352,346,328,346,280,373,376,384,376,346,432,373,360,368
251,1250,328,213,352,245,320,245,272,224,304,186,384,240,408,298,424,346,352,346,328,346,280,373,376,384,376,346,432,373,360,368
252,1255,328,213,352,245,320,245,272,224,304,192,384,245,408,298,424,346,352,346,328,346,280,373,368,378,376,346,432,373,360,368
253,1260,328,218,352,245,320,245,272,224,304,192,384,240,408,298,424,346,352,346,328,346,280,373,376,384,376,346,432,373,360,368
254,1265,328,213,352,245,320,245,272,224,296,192,384,240,408,298,424,341,352,346,336,341,280,373,368,378,376,346,432,373,360,368
255,1270,328,213,352,245,320,245,272,224,304,186,384,240,408,298,424,341,352,346,328,346,280,373,368,384,376,346,432,373,360,368
256,1275,328,218,352,245,320,245,272,224,304,186,384,240,408,298,424,341,352,346,336,341,280,373,368,384,376,346,432,373,360,368
257,1280,328,218,352,245,320,245,272,224,304,186,384,240,408,293,424,341,352,341,336,341,280,373,368,384,376,346,432,378,360,368
258,1285,336,213,352,245,320,245,272,224,304,192,384,240,408,298,424,341,352,341,336,341,280,373,368,384,376,346,432,373,360,368
259,1290,336,213,352,245,320,245,272,218,304,192,384,240,408,298,424,346,352,341,336,341,280,373,368,378,376,346,432,373,360,368
260,1295,336,213,352,245,320,245,272,218,304,186,384,240,408,293,424,346,352,341,336,341,280,373,368,384,376,346,432,373,360,368
261,1300,336,213,352,245,320,245,272,218,304,186,384,240,408,298,432,346,352,341,336,341,280,373,368,384,376,346,432,373,360,368
262,1305,328,218,352,245,320,245,272,218,304,186,384,240,408,298,432,346,352,341,336,341,280,373,368,384,376,346,432,373,360,368
263,1310,336,218,352,245,320,245,272,218,304,186,384,240,400,293,432,346,352,346,336,341,280,373,368,378,376,346,432,373,360,368
264,1315,336,218,352,245,320,245,272,218,312,186,384,245,408,298,432,346,352,346,336,341,280,373,368,378,376,346,432,373,360,368
265,1320,336,218,352,245,320,245,280,218,312,186,384,245,408,293,440,346,352,341,336,341,280,373,368,378,376,346,432,373,360,368
266,1325,336,218,352,245,320,245,280,218,312,186,384,245,408,293,448,341,352,346,336,341,280,373,440,133,376,346,432,373,360,368
267,1330,336,218,352,245,320,245,280,218,312,186,384,245,416,288,456,330,352,341,336,341,280,373,368,378,376,346,432,373,360,368
268,1335,336,218,352,245,320,245,272,218,304,186,384,240,424,282,472,314,352,341,336,341,280,373,368,378,376,346,432,373,360,368
269,1340,336,218,352,240,320,245,272,218,304,186,384,240,424,282,472,309,352,341,336,341,280,373,368,378,376,346,432,373,360,368
270,1345,336,218,352,240,320,245,272,218,304,186,384,240,424,282,472,304,352,341,336,341,280,373,368,378,376,346,432,373,360,368
271,1350,336,218,352,245,312,245,272,218,304,186,384,240,424,277,464,304,360,346,336,341,280,373,368,384,376,346,432,373,360,368
272,1355,336,218,352,245,320,245,272,218,304,186,384,240,424,277,464,304,360,341,336,341,280,373,376,384,376,346,432,373,360,368
273,1360,336,218,352,240,320,245,272,218,304,186,384,240,416,282,456,309,360,346,336,341,280,373,376,384,376,346,432,373,360,368
274,1365,336,218,352,245,320,245,272,218,304,186,384,240,416,282,448,309,352,346,336,341,280,373,376,384,376,346,432,373,360,368
275,1370,336,218,352,245,320,245,272,218,304,186,384,240,408,288,440,314,352,341,336,341,280,373,376,384,376,346,432,373,360,368
276,1375,336,218,352,245,320,245,272,218,304,186,384,240,416,288,448,314,352,341,336,341,280,373,368,378,376,346,432,373,360,368
277,1380,336,218,352,245,320,245,280,218,312,186,384,240,424,282,464,304,352,341,336,341,280,373,368,384,376,346,432,373,360,368
278,1385,336,218,352,245,320,245,280,218,312,186,384,240,424,282,464,304,352,346,336,341,280,373,368,384,376,346,432,373,360,368
279,1390,336,218,352,245,320,245,280,218,312,186,384,245,416,288,456,314,352,346,336,341,280,373,376,384,376,346,432,373,360,368
280,1395,336,218,352,245,320,245,280,218,312,186,384,245,416,288,440,320,352,346,328,346,280,373,376,384,376,346,432,373,360,368
281,1400,336,213,352,245,320,245,280,213,312,186,392,245,408,293,440,325,352,346,328,346,280,373,376,384,376,346,432,373,360,368
282,1405,336,213,352,245,320,245,280,213,312,186,392,245,408,293,432,325,352,346,336,346,280,373,376,384,376,346,432,373,360,368
283,1410,336,213,352,245,320,245,280,213,312,181,392,245,408,298,432,330,352,346,328,346,280,373,376,384,376,346,432,373,360,368
284,1415,336,213,352,245,320,245,280,213,312,181,392,240,408,293,432,330,352,346,336,346,280,373,376,384,376,346,440,373,360,368
285,1420,336,213,352,240,320,240,280,213,312,181,384,234,408,282,440,325,352,346,336,341,280,373,376,384,376,346,432,373,360,368
286,1425,336,213,352,240,320,240,280,213,312,181,384,234,408,282,432,314,352,346,336,346,280,373,376,384,376,346,432,373,360,368
287,1430,336,213,352,234,320,240,280,213,312,181,384,229,408,277,440,314,352,346,336,341,280,373,376,384,376,346,432,373,360,368
288,1435,336,213,352,234,320,240,280,213,312,181,384,229,408,272,440,304,464,117,440,101,440,117,440,133,464,117,280,373,368,378
289,1440,336,213,344,234,320,240,272,213,312,186,376,229,408,266,448,298,360,346,336,341,280,373,368,378,376,346,440,373,360,368
290,1445,336,213,344,234,320,240,272,213,312,181,376,229,416,266,448,293,360,346,336,341,160,138,368,378,376,346,440,373,360,368
291,1450,336,213,344,234,320,240,272,213,312,181,376,229,416,261,448,288,360,346,336,341,280,373,368,384,376,346,432,373,360,368
292,1455,336,213,344,234,320,240,272,213,304,186,376,229,416,261,456,282,352,341,336,341,280,373,368,384,376,346,432,373,360,368
293,1460,336,213,344,234,320,240,272,213,304,186,376,229,416,261,448,282,352,341,336,341,280,373,368,378,376,341,432,373,368,373
294,1465,336,213,352,234,320,240,272,213,304,186,384,229,416,261,448,277,352,346,336,346,280,373,368,384,376,346,432,373,360,368
295,1470,336,213,352,240,320,240,272,213,304,186,384,234,416,261,448,277,352,346,336,346,280,373,368,384,376,346,432,368,360,368
296,1475,336,213,352,240,312,240,272,218,304,186,384,234,408,261,440,282,352,346,336,341,280,373,368,378,376,346,432,368,360,368
297,1480,336,213,352,240,320,240,272,218,304,186,384,234,408,266,440,288,352,341,336,341,280,373,368,384,376,341,432,373,360,368
298,1485,336,213,352,240,320,240,272,218,304,186,384,240,408,272,432,288,360,341,336,341,280,373,368,384,376,341,432,373,360,368
299,1490,336,213,352,240,320,245,272,218,304,186,384,240,408,277,432,293,360,346,336,341,280,373,376,384,376,346,432,373,360,368
300,1495,336,213,352,240,320,245,272,218,304,186,384,240,408,277,432,298,352,346,336,346,280,373,368,384,376,346,432,368,360,368
301,1500,336,218,352,240,320,245,272,218,304,186,384,240,408,282,432,304,352,346,336,346,280,373,376,384,376,346,432,368,360,368
302,1505,336,218,352,240,320,245,272,218,304,186,384,240,408,282,432,304,352,346,336,346,280,373,368,384,376,346,432,368,360,368
303,1510,336,218,352,240,320,245,272,218,304,186,384,240,408,282,432,304,352,346,336,346,280,373,368,384,376,346,432,373,360,368
304,1515,328,218,352,240,320,245,272,218,304,186,384,240,408,282,432,304,352,346,336,341,280,373,368,384,376,346,432,373,360,368
305,1520,328,218,352,240,320,245,272,218,304,186,384,240,408,282,432,304,360,346,336,346,280,373,368,384,376,346,432,373,360,368
306,1525,328,218,352,245,320,245,272,224,304,186,384,240,408,282,432,309,360,346,336,346,280,373,376,384,376,346,432,373,360,368
307,1530,328,218,352,245,320,245,272,224,304,192,384,240,408,282,432,314,352,346,336,346,280,373,376,384,376,346,432,373,360,368
308,1535,328,218,352,245,320,245,272,224,304,192,384,240,408,282,424,314,352,346,336,346,280,373,376,384,376,346,432,373,360,368
309,1540,328,218,352,245,320,245,272,224,304,192,384,240,408,288,424,314,352,346,336,346,280,373,376,384,376,346,432,373,360,368
310,1545,336,218,352,245,320,245,272,224,304,192,384,240,400,282,424,314,352,346,336,346,280,373,376,384,376,346,432,373,360,368
311,1550,336,218,352,245,320,245,272,224,304,192,384,240,400,288,424,314,352,346,336,346,280,373,368,384,376,346,432,368,360,368
312,1555,336,218,352,245,320,245,272,224,304,192,384,240,400,288,424,314,352,346,336,346,280,373,368,378,376,346,432,368,360,368
313,1560,336,218,352,245,320,245,272,224,304,192,384,240,400,288,424,314,352,346,336,346,280,373,368,378,376,346,432,368,360,368
314,1565,336,218,352,245,320,245,272,224,304,192,384,240,400,288,424,314,352,346,336,346,280,373,368,378,376,346,432,373,360,368
315,1570,336,218,352,245,320,245,272,224,304,192,384,240,400,288,416,320,352,346,336,346,280,373,368,378,376,346,432,373,360,368
316,1575,336,218,352,245,320,245,272,218,304,192,384,245,400,288,416,325,352,346,336,346,280,373,368,378,376,346,432,373,360,368
317,1580,336,218,352,245,320,245,272,218,304,186,384,245,400,293,416,325,352,346,328,346,280,373,368,378,376,346,432,373,360,368
318,1585,336,218,352,245,320,245,272,218,312,186,384,245,400,293,424,336,352,346,328,346,280,373,368,378,376,346,432,373,360,368
319,1590,336,213,352,245,320,245,280,213,312,186,384,245,400,298,432,341,352,346,328,346,280,373,368,378,376,346,432,373,360,368
320,1595,336,213,352,240,320,245,280,213,312,181,384,240,408,293,432,336,352,346,328,346,280,373,368,384,376,346,432,368,360,368
321,1600,336,213,352,240,320,240,280,213,312,181,384,234,408,288,440,330,352,346,336,346,280,373,368,384,376,346,440,373,360,368
322,1605,336,213,352,240,320,240,280,208,312,181,384,234,408,282,448,325,352,341,336,341,280,373,368,384,376,341,440,373,360,368
323,1610,336,213,352,234,320,240,280,208,312,181,384,229,416,277,456,309,360,341,336,341,280,373,368,384,376,341,432,373,360,368
324,1615,336,213,352,234,320,240,280,213,312,181,384,229,416,272,456,298,360,346,336,346,280,373,368,384,376,346,440,373,360,368
325,1620,336,213,352,234,320,240,280,213,312,181,384,229,416,266,456,288,352,346,336,346,280,373,368,384,376,346,440,373,360,368
326,1625,336,213,352,240,320,240,272,213,312,181,384,234,416,266,456,282,352,346,336,346,280,373,368,384,376,346,432,373,360,368
327,1630,328,218,352,240,320,240,272,213,304,186,384,234,416,266,448,282,360,346,336,346,280,373,368,384,376,346,440,373,368,373
328,1635,328,218,352,240,320,245,272,218,304,186,384,234,416,266,448,288,360,346,336,346,280,373,368,384,376,346,432,373,360,368
329,1640,328,218,352,240,320,245,272,218,304,186,384,234,416,272,440,293,360,346,336,341,280,373,368,378,376,346,440,373,368,373
330,1645,328,218,352,240,320,245,272,224,304,192,384,240,416,277,440,298,360,346,336,346,280,373,368,384,376,346,440,373,360,368
331,1650,328,218,352,240,320,245,272,224,304,192,384,240,416,282,440,304,352,346,336,346,280,373,368,384,376,346,432,368,360,368
332,1655,328,218,352,240,320,245,272,224,304,192,384,240,408,282,440,309,352,346,336,346,280,373,368,384,376,346,432,368,360,368
333,1660,328,218,352,245,320,245,272,224,304,192,384,240,408,288,432,314,352,346,328,346,280,373,368,378,376,346,432,368,360,368
334,1665,336,213,352,245,320,245,272,224,304,192,384,240,408,288,432,320,352,346,328,346,280,373,368,378,376,346,432,368,360,368
335,1670,336,218,352,245,320,245,272,224,304,192,384,240,408,288,432,320,352,346,336,341,280,373,368,384,376,346,432,368,360,368
336,1675,336,218,352,245,320,245,272,224,304,192,392,240,408,288,424,320,352,346,328,346,280,373,368,384,376,346,432,368,360,368
337,1680,336,218,352,245,320,245,280,224,304,192,392,240,408,288,424,320,352,346,328,346,280,373,368,378,376,346,440,373,360,368
338,1685,336,218,352,245,320,245,272,224,304,192,392,240,400,288,424,320,352,346,336,346,280,373,368,378,376,346,432,373,360,368
339,1690,336,218,352,245,320,245,280,224,312,186,392,240,400,288,424,320,352,346,336,346,280,373,368,378,376,346,432,373,360,368
340,1695,336,218,360,245,320,245,280,218,312,186,392,245,400,288,424,320,352,346,336,346,280,373,368,384,376,346,440,373,360,368
341,1700,344,218,352,245,320,245,280,218,312,186,392,245,400,288,424,325,352,346,336,346,280,373,368,384,376,346,432,373,360,368
342,1705,344,218,360,245,320,245,288,213,320,181,392,245,408,298,432,336,352,346,336,346,280,373,368,378,376,346,432,373,360,368
343,1710,344,218,360,245,328,245,288,208,328,181,392,245,408,304,432,341,352,346,328,346,280,373,368,378,376,346,432,373,360,368
344,1715,344,218,360,245,328,240,288,208,328,181,392,245,408,298,432,341,352,346,328,346,280,373,368,378,376,346,432,373,360,368
345,1720,344,218,360,240,328,240,288,208,328,181,392,240,408,293,440,336,352,346,336,346,280,373,368,378,376,346,432,373,360,368
346,1725,344,213,360,234,328,240,288,208,328,181,392,234,416,282,448,325,352,341,336,341,280,373,368,384,376,341,432,373,360,368
347,1730,344,213,352,234,328,240,288,208,328,176,384,229,416,277,448,314,360,346,336,346,280,373,368,378,376,346,432,373,360,368
348,1735,344,213,352,234,320,240,288,208,320,176,384,229,416,277,448,304,352,346,336,346,280,373,368,378,376,346,432,373,360,368
349,1740,344,213,352,234,320,240,280,208,320,181,384,229,416,272,448,298,360,346,336,346,280,373,368,378,376,346,432,373,360,368
350,1745,336,213,352,234,320,240,280,208,312,181,384,229,416,272,440,298,352,346,336,346,280,373,368,384,376,346,432,373,360,368
351,1750,336,213,352,234,320,240,280,213,312,181,384,234,416,272,440,293,352,341,336,341,280,373,368,384,376,346,432,368,368,368
352,1755,336,213,352,240,320,240,280,218,304,186,384,234,416,272,440,293,360,341,336,341,280,373,368,384,376,341,432,373,368,368
353,1760,336,213,352,240,320,245,272,218,304,192,384,234,408,272,440,298,360,346,336,346,280,373,368,384,376,346,432,373,368,368
354,1765,336,213,352,240,320,245,272,224,304,192,384,234,408,277,432,304,360,346,336,346,280,373,368,384,376,346,432,373,360,368
355,1770,336,213,352,240,320,245,272,224,304,192,384,234,408,282,440,309,360,341,336,341,280,373,376,384,376,341,432,373,360,368
356,1775,336,218,352,240,320,245,272,229,304,192,384,234,408,282,432,309,352,341,336,341,280,373,368,384,376,341,432,368,360,368
357,1780,336,218,352,240,320,245,272,229,296,197,384,240,408,282,432,314,352,341,336,341,280,373,368,384,376,341,432,373,360,368
358,1785,336,218,352,240,320,245,272,229,296,197,384,240,408,282,424,314,360,346,336,341,280,373,368,384,376,346,432,373,360,368
359,1790,336,218,352,240,320,245,272,224,304,192,384,240,400,282,424,314,352,341,336,341,280,373,368,384,376,341,432,373,360,368
360,1795,336,218,352,240,320,245,272,224,304,192,384,240,400,288,424,320,352,346,336,346,280,373,368,384,376,346,432,373,360,368
361,1800,336,218,352,240,320,245,272,224,304,192,384,240,400,288,424,320,360,346,336,346,280,373,368,378,376,346,432,373,360,368
362,1805,336,213,352,240,320,245,272,224,304,192,392,240,400,288,416,314,352,341,336,341,280,373,368,384,376,341,432,373,360,368
363,1810,344,213,352,240,320,240,280,218,312,186,392,240,400,282,424,320,360,341,336,336,280,373,368,384,376,341,432,373,360,368
364,1815,344,218,360,245,328,240,280,218,320,186,392,245,408,288,432,325,360,346,336,341,280,373,368,384,376,346,432,373,360,368
365,1820,344,218,360,245,328,240,288,213,320,186,392,245,408,293,432,330,360,341,336,341,280,373,368,384,376,346,432,368,360,368
366,1825,352,218,360,245,328,240,288,213,328,181,392,245,408,298,432,330,360,346,336,346,280,373,368,384,376,346,432,368,360,368
367,1830,352,218,360,245,328,240,296,208,336,181,392,245,416,304,440,341,352,346,336,346,280,373,368,384,376,346,432,373,360,368
368,1835,352,218,360,240,328,240,296,202,336,181,392,245,416,298,440,336,352,346,336,346,280,373,368,384,376,346,432,373,360,368
369,1840,352,218,360,240,328,240,296,202,336,181,392,240,416,288,448,330,352,346,336,341,280,373,368,384,376,346,432,373,360,368
370,1845,352,218,360,240,328,240,296,202,336,176,392,234,416,288,448,325,360,346,336,346,280,373,376,384,376,346,432,373,360,368
371,1850,352,213,360,234,328,240,296,197,336,176,392,234,416,277,456,314,352,346,336,346,280,373,376,384,376,346,432,373,360,368
372,1855,352,213,360,234,328,240,296,197,336,176,392,234,416,277,456,304,360,346,336,346,280,373,376,384,376,346,432,373,360,368
373,1860,352,208,352,234,328,240,288,197,328,176,384,234,416,272,448,298,360,346,336,346,280,373,368,384,376,346,432,373,360,368
374,1865,344,213,360,240,328,240,288,202,328,176,392,234,416,272,448,298,352,346,336,346,280,378,368,384,376,346,432,373,360,368
375,1870,344,213,360,240,328,240,288,208,328,181,392,240,424,272,456,298,360,346,336,346,280,378,368,384,376,346,432,373,360,368
376,1875,344,213,360,240,328,245,288,208,320,181,392,240,416,277,448,298,352,346,336,346,280,378,360,378,376,346,432,373,360,368
377,1880,344,213,360,245,328,245,288,213,320,186,392,240,416,277,448,304,360,346,336,346,280,378,368,384,376,346,432,373,360,368
378,1885,344,213,360,245,328,245,280,213,320,186,392,245,416,282,448,309,360,346,336,341,280,378,360,378,376,346,432,373,368,373
379,1890,344,213,360,245,328,245,280,218,312,186,392,245,416,288,440,309,360,346,336,346,280,378,360,378,376,346,432,373,368,373
380,1895,344,213,360,245,328,245,280,218,312,186,392,245,416,288,432,314,360,346,336,341,280,378,368,384,376,346,432,373,360,368
381,1900,344,218,360,245,328,245,280,224,312,192,392,245,408,288,432,320,360,341,344,341,280,373,360,378,376,341,432,373,368,368
382,1905,344,218,360,245,328,245,280,224,312,192,392,245,408,293,432,320,456,117,456,117,448,128,448,138,376,346,432,373,464,138
383,1910,344,218,360,245,328,245,280,224,312,192,392,245,408,293,432,325,360,346,336,346,280,373,368,384,376,346,432,373,368,373
384,1915,344,218,360,245,328,245,280,224,312,192,392,245,408,293,424,325,352,346,336,346,280,378,368,384,376,346,432,373,360,368
385,1920,344,218,360,245,328,245,280,224,312,192,392,245,408,293,424,325,464,117,336,336,456,128,448,138,464,117,280,378,368,378
386,1925,344,218,360,245,328,245,280,224,312,192,392,245,408,293,424,325,360,346,336,341,456,128,368,378,376,346,432,373,368,373
387,1930,344,218,360,245,328,245,288,218,320,186,392,245,408,293,424,325,352,341,336,341,456,128,352,373,376,346,432,373,368,373
388,1935,344,218,360,245,328,245,288,213,320,186,392,250,408,298,424,330,352,341,336,341,456,128,368,378,376,346,432,373,360,373
389,1940,352,218,360,245,328,245,288,208,328,181,400,250,408,298,424,336,352,346,336,346,280,373,368,384,376,346,432,373,360,368
390,1945,352,213,360,245,328,245,296,208,328,181,400,250,408,304,424,346,352,346,336,346,280,373,368,384,376,346,432,373,360,368
391,1950,352,213,368,245,336,245,296,202,336,181,400,250,408,304,424,346,352,346,336,346,280,378,368,384,376,346,432,373,360,368
392,1955,352,218,360,245,336,240,296,202,336,176,400,245,408,298,432,346,360,346,336,346,280,378,368,384,376,346,432,373,360,368
393,1960,352,218,360,240,328,240,296,197,336,176,392,240,408,293,432,336,352,346,336,346,280,378,368,384,376,346,432,373,360,368
394,1965,352,218,360,240,328,240,296,202,336,176,392,234,416,282,448,325,352,346,336,346,280,378,368,384,376,346,432,373,360,368
395,1970,352,218,360,234,328,240,296,202,336,176,392,234,416,277,448,309,360,346,336,346,280,378,368,384,376,346,432,373,360,368
396,1975,352,218,360,234,328,240,296,202,328,181,392,234,416,277,440,304,352,346,336,346,280,378,368,384,376,346,432,373,360,368
397,1980,344,213,360,240,328,240,288,208,328,181,392,234,416,277,440,304,352,346,336,346,280,378,368,384,376,346,432,373,360,368
398,1985,344,213,360,240,328,240,288,213,320,181,392,234,416,277,440,304,352,346,336,346,280,378,368,384,376,346,432,373,360,368
399,1990,344,213,352,240,328,240,280,213,320,186,384,234,416,272,440,298,352,346,336,346,280,378,368,384,376,346,432,373,360,368
400,1995,344,213,360,240,328,245,280,218,312,186,392,240,416,277,440,304,360,346,336,346,280,378,368,384,376,346,432,373,368,373
401,2000,344,213,360,240,328,245,280,218,312,186,392,240,416,277,440,304,360,346,336,341,456,128,448,138,376,346,432,373,368,373
402,2005,344,218,360,240,328,245,280,218,312,192,392,240,416,277,440,309,360,346,336,346,280,378,368,384,376,346,432,373,360,368
403,2010,344,218,360,245,328,245,280,224,312,192,392,240,416,282,440,314,360,346,336,346,280,378,368,384,376,346,432,373,360,368
404,2015,344,218,360,245,328,245,280,224,312,192,392,245,416,288,440,320,360,346,336,346,280,378,368,384,376,346,432,373,360,368
405,2020,344,218,360,245,328,245,280,224,312,192,392,245,408,288,432,320,360,346,336,346,280,378,368,384,376,346,432,373,360,368
406,2025,344,218,360,245,328,245,280,224,312,192,392,245,408,293,432,325,360,346,336,346,280,378,368,384,376,346,432,373,360,368
407,2030,344,218,360,245,328,245,280,224,312,192,392,245,408,293,432,325,360,346,336,346,280,378,368,384,376,346,432,373,360,368
408,2035,344,218,360,245,328,245,280,224,312,192,392,245,408,293,424,325,464,117,456,117,456,128,352,368,464,117,432,373,368,378
409,2040,344,218,360,245,328,245,280,224,312,192,392,245,408,288,424,320,360,341,336,341,280,378,368,384,376,341,432,373,368,373
410,2045,344,218,360,245,328,245,280,218,312,186,392,245,408,293,424,325,456,117,456,117,280,373,368,384,376,341,432,373,464,138
411,2050,344,218,360,245,328,245,280,218,320,186,392,245,408,293,424,330,456,117,456,117,280,373,368,384,376,341,432,373,464,138
