,fpc,0.x,0.y,1.x,1.y,2.x,2.y,3.x,3.y,4.x,4.y,5.x,5.y,6.x,6.y,7.x,7.y,8.x,8.y,9.x,9.y,10.x,10.y,11.x,11.y,12.x,12.y,13.x,13.y,14.x,14.y
178,885,360,138,360,176,328,170,288,160,312,128,392,176,392,218,392,261,352,245,336,245,336,293,336,394,376,245,376,293,376,341
179,890,368,133,360,170,328,170,-1,-1,-1,-1,392,176,392,218,392,261,360,245,336,245,344,298,336,394,376,245,376,304,384,394
180,895,368,133,360,176,336,176,320,213,288,245,392,176,392,218,392,261,360,245,344,245,344,293,344,336,376,245,376,293,376,336
181,900,360,133,360,176,336,176,328,218,320,261,392,176,392,218,392,261,360,245,344,245,336,298,336,389,376,245,376,304,376,357
182,905,352,133,360,176,328,176,320,224,312,261,384,176,392,218,392,261,360,245,336,245,336,298,344,346,376,245,376,298,376,346
183,910,360,138,360,176,328,176,328,218,320,261,384,176,392,218,392,256,360,245,344,245,336,298,336,389,376,245,376,309,376,362
184,915,360,138,360,176,328,176,328,224,320,261,384,176,392,218,392,261,360,245,344,245,344,298,336,389,376,245,376,304,384,357
185,920,368,138,360,176,328,176,328,224,320,261,384,176,392,218,392,261,360,245,344,245,336,298,344,389,376,245,376,309,384,389
186,925,368,138,360,176,328,176,328,224,320,261,384,176,392,218,392,261,360,245,344,245,336,298,344,389,376,245,376,314,384,368
187,930,368,138,360,176,328,176,328,224,320,261,384,176,392,218,392,261,360,245,344,250,344,309,344,389,376,250,376,314,384,389
188,935,368,138,360,176,328,176,328,224,320,261,384,176,392,218,392,261,360,245,344,245,344,309,344,389,376,250,376,314,384,368
189,940,368,138,360,176,328,176,328,224,320,261,384,176,392,218,392,256,360,245,344,245,344,304,344,389,376,245,384,309,384,389
190,945,368,144,360,176,328,176,328,224,320,266,384,176,400,213,400,245,360,245,344,245,336,304,344,357,376,245,376,304,384,357
191,950,368,144,360,176,328,176,328,224,320,261,392,181,400,213,-1,-1,360,250,344,250,344,309,344,357,376,250,376,304,384,357
192,955,368,144,360,176,328,176,328,224,320,261,392,170,416,160,408,122,360,245,336,245,336,298,336,389,376,245,376,298,376,352
193,960,360,144,360,176,328,176,328,224,320,261,392,170,416,149,400,117,360,250,344,250,344,314,336,389,376,250,376,309,384,389
194,965,360,138,360,176,328,176,328,224,320,261,392,170,416,144,392,117,360,250,344,250,344,314,336,389,376,250,376,309,384,389
195,970,360,144,360,176,328,176,328,224,320,261,392,170,416,144,392,122,360,245,344,245,336,304,336,389,376,245,376,304,376,389
196,975,360,144,360,176,328,176,328,224,320,261,392,170,416,144,392,122,360,250,336,250,344,314,336,389,376,250,376,309,384,389
197,980,360,138,360,176,328,176,328,224,320,261,392,170,416,144,392,122,360,250,344,250,344,314,336,389,376,250,376,309,384,389
198,985,360,138,360,176,328,176,328,224,320,261,392,170,416,149,384,122,360,245,336,250,344,309,336,389,376,245,376,309,384,389
199,990,360,138,360,176,328,176,328,224,320,261,392,176,416,149,384,122,360,245,336,250,336,304,336,389,376,245,376,309,384,389
200,995,360,138,360,176,328,176,320,224,320,261,392,176,416,149,392,128,360,245,336,245,336,304,336,389,376,245,376,304,384,389
201,1000,360,144,360,176,328,176,320,224,320,261,392,176,416,149,384,128,360,245,336,245,344,304,336,389,376,245,376,304,384,389
202,1005,368,144,360,176,328,176,320,218,320,245,392,176,416,149,392,128,360,245,336,245,344,298,344,341,376,245,376,293,376,341
203,1010,368,144,360,176,328,176,320,213,320,224,392,176,416,149,392,128,352,245,336,245,344,293,344,330,376,245,376,288,384,394
204,1015,368,144,360,176,328,176,320,208,320,218,392,170,416,149,392,128,360,245,336,245,344,288,344,330,376,240,376,288,376,330
205,1020,368,138,360,176,328,176,320,213,320,240,392,170,416,154,392,128,360,245,336,245,344,298,344,346,376,245,376,293,376,346
206,1025,368,138,360,176,328,176,328,218,320,250,392,170,416,149,392,128,360,245,336,245,336,304,344,352,376,245,376,304,384,389
207,1030,368,138,360,176,328,176,328,224,320,256,392,170,416,149,392,128,360,245,336,250,344,309,336,394,376,245,376,304,384,389
208,1035,368,138,360,176,328,176,328,218,320,261,392,176,416,149,392,128,360,250,336,250,344,304,336,394,376,250,376,304,384,389
209,1040,368,144,360,176,328,176,328,224,320,261,392,176,416,154,392,128,360,250,336,250,344,309,344,357,376,250,376,304,384,389
210,1045,368,144,360,176,328,176,328,224,320,261,392,176,416,154,392,128,360,250,336,250,344,304,344,357,376,250,376,304,384,389
211,1050,368,144,360,176,328,176,328,218,320,261,392,176,416,154,392,128,360,250,336,250,344,309,336,394,376,250,376,304,384,389
212,1055,368,144,360,176,328,176,328,224,320,261,392,176,416,154,392,128,360,250,336,250,344,304,336,394,376,250,376,304,384,389
213,1060,368,144,360,176,328,176,328,224,320,261,392,176,416,154,392,128,360,250,336,250,344,304,336,394,376,250,376,304,384,389
214,1065,368,144,360,176,328,176,328,224,320,261,392,176,416,154,392,128,360,250,336,250,344,309,336,394,376,250,376,309,384,389
215,1070,368,144,360,176,328,176,328,224,320,261,392,176,416,149,392,128,360,245,336,250,344,309,336,394,376,250,376,304,384,389
216,1075,368,144,360,176,328,176,328,218,320,261,392,170,416,154,392,128,360,245,336,245,344,304,336,394,376,245,376,304,384,389
217,1080,368,144,360,176,328,176,328,224,320,261,392,170,416,154,392,128,360,245,336,245,344,298,336,394,376,245,376,298,384,389
218,1085,368,144,360,176,328,176,328,224,320,261,392,170,416,154,392,128,360,245,336,245,344,298,336,394,376,245,376,298,384,389
219,1090,368,144,360,176,328,176,328,224,320,261,392,170,416,154,392,128,360,250,336,250,344,314,336,394,376,250,376,309,384,389
220,1095,368,144,360,176,328,176,328,224,320,261,392,170,416,154,392,128,360,250,336,250,344,314,336,394,376,250,376,309,384,389
221,1100,368,144,360,176,328,176,328,224,320,261,392,170,416,149,392,128,360,250,344,250,344,309,336,389,376,250,376,309,384,389
222,1105,368,144,360,176,328,176,328,224,320,261,392,170,416,149,392,128,360,250,336,250,344,309,336,394,376,250,376,309,384,389
223,1110,368,144,360,176,328,176,328,224,320,261,392,170,416,149,392,128,360,245,344,245,344,309,336,394,376,245,376,309,384,389
224,1115,368,144,360,176,328,176,328,224,320,261,392,170,416,149,392,128,360,245,344,245,344,309,336,394,376,245,376,309,384,389
225,1120,368,144,360,176,328,176,328,224,320,261,392,170,416,154,392,128,360,245,344,245,344,309,336,394,376,245,376,309,384,389
226,1125,368,144,360,176,328,176,328,224,320,261,392,170,416,149,392,128,360,245,344,245,344,298,336,389,376,245,376,298,376,389
227,1130,368,144,360,176,328,176,328,224,320,261,392,170,416,154,392,128,360,240,344,240,344,293,336,389,376,245,376,293,384,389
228,1135,368,144,360,176,328,176,328,224,320,261,392,170,416,149,392,128,360,245,344,245,344,298,336,389,376,245,376,298,384,389
229,1140,368,144,360,176,328,176,328,224,320,261,392,170,416,149,392,128,360,245,344,245,344,298,344,352,376,245,376,298,376,352
230,1145,368,144,360,176,328,176,328,224,320,261,392,176,416,149,392,128,360,245,344,245,344,298,344,346,376,245,376,293,376,346
231,1150,368,138,360,176,328,176,320,218,320,261,392,170,416,149,392,128,360,245,336,245,344,298,352,341,376,245,376,293,376,341
232,1155,368,138,360,170,336,176,320,218,328,250,392,170,416,149,392,128,360,245,344,245,344,298,344,336,376,245,376,293,376,341
233,1160,368,138,360,170,336,176,320,218,336,245,392,170,416,149,392,128,360,245,344,245,344,293,344,330,376,245,376,293,376,330
234,1165,368,138,360,170,328,170,320,213,-1,-1,392,170,416,149,392,128,360,245,336,245,344,293,344,325,376,245,376,288,376,325
235,1170,368,138,360,170,328,176,328,213,-1,-1,392,170,416,149,392,128,352,245,336,245,344,293,344,325,376,245,376,288,384,325
236,1175,368,138,360,176,328,176,328,218,344,234,392,170,416,149,392,128,360,245,344,245,344,293,344,325,376,245,376,288,376,330
237,1180,368,138,360,176,336,176,328,218,344,234,392,170,416,149,392,128,360,245,344,245,344,293,352,330,376,245,376,288,384,330
238,1185,368,144,360,176,328,176,328,218,344,234,392,170,416,149,392,128,360,245,344,245,344,293,352,330,376,245,376,293,384,330
239,1190,368,144,360,176,328,176,328,218,344,234,392,170,416,149,392,128,360,245,344,245,336,293,344,336,376,245,376,293,376,336
240,1195,368,144,360,176,328,176,328,218,344,234,392,170,416,149,392,128,360,245,344,245,336,298,336,394,376,245,376,298,384,394
241,1200,368,144,360,176,328,176,328,218,344,234,392,170,416,149,392,128,360,245,344,245,344,293,344,330,376,245,376,293,384,400
242,1205,368,144,360,176,328,176,320,218,344,234,392,170,416,149,392,128,360,245,344,245,344,293,352,330,376,245,376,288,376,330
243,1210,368,144,360,176,328,176,328,218,344,234,392,170,416,149,392,128,360,245,344,245,344,293,344,330,376,245,376,288,384,330
244,1215,368,144,360,176,336,176,328,218,344,234,392,170,416,149,392,128,360,245,344,245,344,293,344,325,376,245,376,293,376,330
245,1220,368,144,360,176,336,176,328,218,344,234,392,170,416,149,392,128,360,245,344,245,344,288,352,325,376,245,376,288,376,325
246,1225,368,144,368,176,336,176,328,218,344,234,392,170,416,149,392,128,360,245,344,245,344,288,344,325,376,245,376,288,376,330
247,1230,376,144,368,176,336,176,328,218,344,234,392,170,416,149,392,128,360,245,344,245,344,288,352,325,376,245,376,288,376,330
248,1235,376,144,360,176,336,176,328,218,344,234,392,170,416,149,392,128,360,245,344,245,344,293,344,330,376,245,376,293,376,336
249,1240,368,144,360,176,336,176,328,218,344,234,392,170,416,149,392,128,360,245,344,245,336,293,344,336,376,245,376,293,376,341
250,1245,368,144,360,176,336,176,328,218,344,234,392,170,416,149,392,128,360,245,344,245,336,293,344,336,376,245,376,293,376,341
251,1250,368,144,360,176,336,176,328,218,344,234,392,170,416,149,392,128,360,245,344,245,336,293,344,336,376,245,376,293,376,336
252,1255,368,144,360,176,336,176,328,218,344,234,392,170,416,149,392,128,360,240,344,245,344,288,344,325,376,240,376,288,376,325
253,1260,368,144,360,176,336,176,328,218,344,234,392,170,416,149,392,128,360,240,344,240,344,288,344,325,376,240,376,282,376,325
254,1265,368,144,360,176,336,176,328,218,344,234,392,170,416,149,392,128,360,245,344,245,344,288,344,330,376,240,376,288,376,325
255,1270,368,144,360,176,336,176,328,218,344,234,392,170,416,149,392,128,360,245,344,245,336,293,344,330,376,245,376,288,376,336
256,1275,368,144,360,176,336,176,328,218,344,234,392,170,416,149,392,128,360,245,344,245,336,288,344,330,376,240,376,288,376,330
257,1280,368,144,360,176,336,176,328,218,344,234,392,170,416,149,392,128,360,245,344,245,336,293,344,330,376,245,376,288,376,330
258,1285,368,144,360,176,336,176,328,218,344,234,392,176,416,149,392,128,360,245,344,245,344,288,344,330,376,245,376,288,376,330
259,1290,368,144,360,170,336,176,328,218,344,234,392,170,408,149,400,128,360,240,344,240,344,288,344,325,376,240,376,288,376,325
260,1295,376,144,360,176,336,176,328,218,344,234,392,170,408,144,400,122,360,240,344,240,344,288,344,325,376,240,376,288,376,325
261,1300,376,149,360,176,336,176,328,218,344,234,392,170,408,144,392,122,360,240,344,240,344,288,344,325,376,240,376,288,376,325
262,1305,376,149,360,176,336,176,328,218,344,234,392,176,400,144,392,128,360,240,344,240,344,288,344,325,376,240,376,288,376,325
263,1310,376,154,360,176,336,176,328,218,344,234,392,176,400,144,384,128,360,240,344,240,344,282,344,325,376,240,376,282,376,325
264,1315,376,154,360,176,336,176,328,218,344,234,392,176,400,149,384,128,360,245,344,245,344,288,344,325,376,240,376,288,376,330
265,1320,376,154,360,176,336,176,328,218,344,234,392,176,400,149,392,128,360,245,344,245,344,288,344,325,376,240,376,288,376,325
266,1325,376,154,360,176,336,176,328,218,344,234,392,176,400,149,392,133,360,240,344,240,344,288,344,325,376,240,376,288,376,325
267,1330,376,154,360,176,336,176,328,218,344,234,392,176,408,149,392,133,360,245,344,245,344,288,344,325,376,245,376,288,384,330
268,1335,376,154,360,176,336,176,328,218,344,234,392,176,408,154,392,133,360,245,344,245,344,288,344,325,376,240,376,288,376,325
269,1340,376,154,360,176,336,176,328,218,344,234,392,176,408,154,392,133,360,240,344,240,344,282,344,320,376,240,376,282,376,325
270,1345,376,154,360,176,336,176,328,218,336,245,392,176,408,149,392,133,360,240,344,240,344,288,344,325,376,240,376,288,384,325
271,1350,376,154,360,176,336,176,320,213,304,240,392,176,408,149,392,133,360,240,336,240,336,288,344,330,376,245,376,288,384,330
272,1355,376,154,360,176,328,176,312,218,312,181,392,176,408,149,392,133,352,245,336,245,336,293,344,325,376,245,376,288,384,330
273,1360,376,154,360,176,336,176,312,202,320,181,392,176,408,149,384,128,360,240,344,240,344,282,344,320,376,240,376,282,376,320
274,1365,376,154,360,176,336,176,312,202,328,170,392,176,408,149,392,133,360,240,344,240,344,288,344,325,376,240,376,288,384,325
275,1370,376,154,360,176,336,176,312,202,328,170,392,176,408,149,384,133,360,245,336,240,336,288,344,325,376,240,376,288,384,330
276,1375,376,154,360,176,336,176,312,197,-1,-1,392,176,408,149,384,133,360,245,336,245,344,293,344,330,376,245,376,288,384,330
277,1380,376,154,360,176,336,176,312,202,-1,-1,392,176,408,149,384,128,360,245,344,245,336,293,344,330,376,245,376,288,384,330
278,1385,376,154,360,176,336,176,312,202,328,170,392,176,408,149,392,128,360,240,344,240,344,288,344,325,376,240,376,288,384,325
279,1390,376,154,360,176,336,176,320,202,328,170,392,176,408,149,392,128,360,245,344,245,344,288,344,325,376,245,376,288,376,330
280,1395,376,154,360,176,336,176,320,202,328,170,392,176,408,149,392,128,360,245,344,245,344,288,344,325,376,245,376,288,376,330
281,1400,376,154,360,176,336,176,320,202,328,170,392,176,408,149,392,128,360,240,344,240,344,288,344,325,376,240,376,288,376,325
282,1405,376,154,360,176,328,170,320,208,328,170,392,176,408,149,392,128,360,245,344,245,344,293,344,330,376,245,376,288,384,330
283,1410,376,154,360,176,328,176,320,208,328,170,392,176,408,149,392,128,360,245,344,245,344,298,352,341,376,245,376,293,376,341
284,1415,376,154,360,176,328,176,320,208,328,170,392,176,408,149,384,128,360,245,344,245,344,298,344,341,376,245,376,293,376,341
285,1420,376,154,360,176,328,176,320,208,328,170,392,176,408,149,392,128,360,245,344,245,344,298,344,346,376,245,376,298,376,346
286,1425,376,154,360,176,336,170,320,202,328,170,392,176,408,144,392,128,360,245,336,245,344,293,352,341,376,245,376,293,376,341
287,1430,376,154,360,176,328,176,320,202,336,170,392,176,408,144,392,128,360,245,336,245,344,293,344,346,376,245,376,293,376,341
288,1435,376,154,360,176,328,176,320,208,336,170,392,176,408,149,392,128,360,245,344,245,344,293,344,346,376,245,376,293,376,341
289,1440,376,154,360,176,328,170,320,208,328,170,392,176,408,144,392,128,360,245,336,245,344,293,336,394,376,245,376,293,376,336
290,1445,376,154,360,176,328,170,320,208,328,170,392,176,408,149,392,133,360,245,336,245,344,293,336,394,376,245,376,288,376,336
291,1450,376,154,360,176,336,170,320,208,328,170,392,176,408,149,392,128,360,245,336,245,344,293,336,394,376,245,376,288,376,336
292,1455,376,154,360,176,328,170,320,208,336,170,392,176,408,144,392,128,360,245,336,245,344,293,336,394,376,245,376,293,376,336
293,1460,376,154,360,176,328,176,320,208,336,170,392,176,408,149,392,128,360,245,336,245,344,298,344,352,376,245,376,298,376,346
294,1465,376,154,360,176,336,176,320,208,328,176,392,176,408,144,392,128,360,245,344,245,344,293,352,341,376,245,376,293,376,341
295,1470,376,154,360,176,336,176,320,213,336,213,392,176,408,149,392,128,352,245,336,245,336,293,336,394,376,245,376,293,368,341
296,1475,376,154,360,176,336,176,320,218,320,250,392,176,408,149,392,128,360,245,336,245,344,304,344,352,376,250,376,304,376,346
297,1480,376,149,360,176,336,176,328,218,320,261,392,176,408,149,392,128,360,245,344,245,344,309,344,357,376,245,376,304,376,352
298,1485,376,154,360,176,336,176,328,224,320,261,392,176,408,149,392,128,360,250,344,250,344,304,344,357,376,250,376,304,376,352
299,1490,376,154,360,176,336,176,328,224,320,261,392,176,408,149,400,133,360,250,344,250,344,309,336,357,376,250,376,304,376,352
300,1495,376,154,360,176,336,176,328,224,320,261,392,176,408,149,400,128,360,250,344,250,344,304,344,357,376,250,376,304,376,352
301,1500,376,154,360,176,336,176,328,224,320,261,392,176,408,149,392,128,360,245,336,245,344,304,344,352,376,245,376,298,376,346
302,1505,376,154,360,176,336,176,328,224,320,261,392,176,408,149,392,128,360,245,336,245,336,304,344,352,376,245,376,298,376,341
303,1510,376,154,360,176,336,176,328,224,320,261,392,176,408,149,392,128,360,250,344,250,344,304,344,352,376,250,376,304,376,346
304,1515,376,154,368,176,336,176,328,224,320,261,392,176,408,149,400,133,360,250,344,250,336,304,344,352,376,250,376,304,376,346
305,1520,376,154,360,176,336,176,328,224,320,261,392,176,416,149,400,133,360,250,344,250,344,304,344,346,376,250,376,304,376,346
306,1525,376,154,360,176,336,176,328,224,320,261,392,176,416,149,400,133,360,250,344,250,336,304,344,352,376,250,376,304,376,352
307,1530,384,197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
308,1535,384,186,368,240,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,496,197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
309,1540,384,170,368,234,-1,-1,-1,-1,-1,-1,432,261,472,245,504,186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
310,1545,384,160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
311,1550,384,149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
312,1555,384,149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
313,1560,392,144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
314,1565,392,144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
315,1570,400,144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
316,1575,400,144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,384,197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
317,1580,392,144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,384,197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
318,1585,392,144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
319,1590,392,144,360,336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
320,1595,384,144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,376,202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
321,1600,384,144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
322,1605,376,149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
323,1610,376,149,-1,-1,-1,-1,264,394,256,293,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
324,1615,376,149,-1,-1,-1,-1,-1,-1,256,293,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
325,1620,368,149,-1,-1,-1,-1,264,394,256,298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
326,1625,376,144,-1,-1,-1,-1,264,394,256,298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
327,1630,376,144,-1,-1,-1,-1,264,389,256,293,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
328,1635,376,144,-1,-1,-1,-1,264,389,256,293,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
329,1640,384,138,-1,-1,-1,-1,264,389,256,293,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
330,1645,384,138,-1,-1,-1,-1,256,389,256,288,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
331,1650,384,144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
332,1655,384,144,-1,-1,-1,-1,232,373,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
333,1660,384,144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
334,1665,384,144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
335,1670,376,149,-1,-1,-1,-1,232,368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
336,1675,384,154,-1,-1,-1,-1,240,373,-1,-1,-1,-1,-1,-1,376,213,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
337,1680,384,154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
338,1685,376,154,-1,-1,-1,-1,-1,-1,288,266,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
339,1690,376,154,-1,-1,-1,-1,-1,-1,288,261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
340,1695,376,154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
341,1700,376,154,-1,-1,-1,-1,240,373,-1,-1,-1,-1,-1,-1,376,213,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
342,1705,376,154,-1,-1,-1,-1,248,373,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
343,1710,376,154,-1,-1,-1,-1,240,373,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
344,1715,376,160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
345,1720,376,154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,512,181,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
346,1725,376,160,-1,-1,-1,-1,248,405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
347,1730,376,160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,376,213,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
348,1735,376,160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,376,213,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
349,1740,384,154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
350,1745,384,160,-1,-1,-1,-1,280,410,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
351,1750,392,160,-1,-1,-1,-1,272,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
352,1755,392,160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,520,186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
353,1760,392,160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,384,208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
354,1765,392,154,-1,-1,-1,-1,360,261,384,208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
355,1770,392,154,-1,-1,-1,-1,280,410,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
356,1775,392,154,-1,-1,-1,-1,280,410,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
357,1780,368,138,360,170,328,176,320,218,320,261,392,170,416,144,384,133,360,245,336,245,344,309,336,389,376,245,376,304,384,389
358,1785,368,138,360,170,328,176,320,224,320,261,392,170,416,144,384,133,360,245,336,245,344,309,336,389,376,245,376,314,384,389
359,1790,368,138,360,170,328,176,320,218,320,261,392,170,416,144,384,133,360,245,336,245,344,309,336,389,376,245,376,309,384,389
360,1795,368,138,360,170,328,176,328,224,320,261,392,165,416,144,384,128,360,245,344,245,344,309,336,389,376,245,376,309,376,389
361,1800,360,133,360,170,328,176,328,224,320,261,392,170,424,165,400,144,360,245,344,245,344,314,336,389,376,245,376,309,384,389
362,1805,360,133,360,176,328,176,328,224,320,261,384,176,408,208,-1,-1,360,245,344,245,344,314,336,389,376,250,376,309,384,389
363,1810,360,133,360,176,328,176,328,224,320,261,384,176,392,213,400,256,360,245,344,245,344,314,336,389,376,250,376,309,376,389
364,1815,360,138,360,176,328,176,328,224,304,250,384,176,392,213,400,250,360,245,344,245,336,298,336,394,376,245,376,298,384,352
365,1820,360,138,360,176,328,176,328,218,288,208,392,176,400,213,424,197,360,240,344,240,336,288,344,325,376,240,376,288,384,400
366,1825,360,138,360,176,328,176,320,218,296,186,392,170,400,213,416,181,360,240,344,240,336,288,344,330,376,240,376,293,384,336
367,1830,360,138,360,176,328,176,320,218,304,186,384,176,400,218,408,181,360,245,344,245,336,288,344,330,376,245,376,293,376,330
368,1835,360,138,360,176,328,176,320,218,304,186,384,176,392,218,408,186,360,245,344,245,336,293,344,330,376,245,376,293,376,330
369,1840,360,138,360,176,328,176,320,218,304,186,384,176,392,218,416,186,360,245,344,245,344,288,344,330,376,245,376,288,376,330
370,1845,360,138,360,176,328,176,320,218,304,186,384,176,392,218,416,186,360,245,344,245,336,293,344,330,376,245,376,293,376,330
